indicator_name,indicator_code,country_name,country_code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Listed Domestic Companies, Total",CM.MKT.LDOM.NO,South Korea,KOR,1242,139,1512,1558,157,1616,1689,1755,1789,1778,1781,1799,1767,1798,1849,1948,239,2114,2186
"Listed Domestic Companies, Total",CM.MKT.LDOM.NO,Thailand,THA,381,382,398,419,463,54,518,523,525,535,541,545,558,584,613,639,656,688,74
"Listed Domestic Companies, Total",CM.MKT.LDOM.NO,United States,USA,6917,6177,5685,5295,5226,5145,5133,519,4666,441,4279,4171,412,418,4369,4381,4331,4336,4397
"Listed Domestic Companies, Total",CM.MKT.LDOM.NO,Vietnam,VNM,,,,,,,,,33,445,634,687,697,678,67,684,696,728,749
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,Brunei Darussalam,BRN,15.36311712,15.72556812,15.68413351,15.31572793,13.2873789,12.376947,1.56359666,1.38112523,13.7778364,13.96936834,14.963674,16.4356526,16.62395496,16.4987854,16.12843664,14.52919339,11.4661786,12.65818411,14.66942
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,Cambodia,KHM,15.9695672,16.76945233,17.68154,18.242699,18.7827927,17.846665,18.56459349,17.33274648,15.3474177,14.41717785,14.69387986,15.17259358,15.8786436,15.495792,15.39756683,16.1377197,15.99518559,16.18857357,16.3494136
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,China,CHN,,,,,31.9756997,32.9392433,32.4523286,32.38335596,32.11941289,31.5962426,31.61281829,32.6478991,31.52857514,3.67196,3.546341,29.576861,28.95563446,29.3297167,29.41437361
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,India,IND,15.927232,15.372128,15.5587173,15.58738665,15.82724574,15.973174,17.3365333,16.86456778,17.9867415,17.14357767,17.2993425,16.13933813,15.8169231,15.2532269,15.655711,15.58385459,15.1999151,14.873642,14.82479713
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,Indonesia,IDN,22.65975121,3.75459722,31.95327849,28.25284184,28.6582659,27.475748,27.5375748,27.4841275,27.81427299,26.35547453,22.3862859,21.768545,21.459556,21.2868868,21.751765,2.98578743,2.52297468,2.16389955,19.8644385
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,Japan,JPN,22.5582135,21.25379298,2.88371743,21.113712,21.33245317,21.64485794,21.6138923,22.7646,21.4282765,19.1461588,2.8331439,19.665716,19.73152426,19.43625645,19.7312974,2.81332184,2.6752634,2.7271847,2.7271847
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,Lao PDR,LAO,8.7188728,9.14443174,1.1492628,9.8121927,1.9899321,9.64161223,9.455624323,1.61832,1.831157,11.67926547,11.944137,1.67136615,8.983772742,8.43542283,8.427695284,8.1952195,7.771563827,7.483534519,7.45272744
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,Malaysia,MYS,3.86354977,29.336444,29.24639822,29.92867189,3.37814736,27.549688,27.5668756,26.12258394,24.5671766,23.81455,23.43377557,23.322449,23.13817629,22.8474242,22.8739324,22.293312,21.79694614,21.85633632,21.5639633
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,Myanmar,MMR,7.164738178,7.828597333,9.177232455,9.799414412,11.5833479,12.816337,13.99231941,14.88641379,16.829693,18.785525,19.8628285,19.72131197,2.923544,19.91591375,19.937583,2.8814188,22.8513439,23.8537255,23.8537255
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,Philippines,PHL,24.46739276,24.666865,24.6924452,24.642646,23.94833466,24.5345258,23.62118535,22.74423399,22.867914,21.264417,21.444885,21.923821,2.55581583,2.41369268,2.679274,2.3613114,19.66524989,19.4553858,19.5375874
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,Singapore,SGP,25.8614864,23.39469785,24.7376432,24.76541269,27.1193676,27.767618,26.578599,23.8226519,2.58566497,2.27337643,2.7738333,19.58255151,19.11682198,17.6384961,17.99976889,18.8932985,17.6143513,18.8793133,2.81777454
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,South Korea,KOR,26.1278431,24.6655771,24.22473771,23.86799213,25.72134546,25.51615448,25.861139,25.46133851,25.79823561,26.5144291,27.8118359,28.478787,28.1685878,28.23869313,27.48912524,27.8555889,26.78182784,27.57238289,27.22828188
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,Thailand,THA,28.59267473,28.348997,28.71658898,29.77326397,29.645196,29.79381591,3.337348,3.74794627,3.7979584,29.6127181,31.7167914,29.1356523,28.11136185,27.73264478,27.7217755,27.53916334,27.37817932,27.3237877,26.9167612
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,United States,USA,15.11687846,13.92241964,13.44541911,13.3168311,13.181943,12.9937441,12.99411723,12.7824755,12.2557217,11.7314723,11.93268487,11.9522167,11.8522684,11.8679992,11.6397196,11.6153545,11.12225144,11.15358279,11.15358279
"Manufacturing, Value Added (% Of GDP)",NV.IND.MANF.ZS,Vietnam,VNM,18.446991,19.65966819,2.4573129,2.327561,2.33742155,18.82328356,19.3872563,19.384145,18.57965765,18.313546,12.94635161,13.3546523,13.28469452,13.33518588,13.17879577,13.6947269,14.26551386,15.33157876,15.99651555
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,Cambodia,KHM,,,,,,,,,,,,,,,,,,,
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,China,CHN,,,,5.13E+05,4.48E+04,4.19E+04,1.15E+05,4.48E+05,1.78E+05,3.57E+05,4.28E+04,3.41E+05,3.70E+05,3.95E+05,6.50E+03,8.19E+04,7.33E+04,8.71E+05,6.32E+05
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,India,IND,,,,2.80E+04,3.88E+05,5.54E+04,8.19E+05,1.82E+04,6.47E+04,1.37E+04,1.63E+05,1.72E+03,1.26E+05,1.14E+05,1.56E+04,1.52E+05,1.57E+05,2.33E+05,2.83E+04
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,Indonesia,IDN,268125,2299786,36696,546596,732564,8142812,1.39E+05,2.12E+05,98766,2.15E+05,3.64E+04,3.92E+03,4.28E+05,3.47E+05,4.22E+05,3.53E+05,4.26E+05,5.27E+04,4.87E+05
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,Japan,JPN,3.16E+05,2.26E+05,2.69E+03,2.95E+04,3.56E+05,4.57E+04,4.61E+04,4.34E+04,3.12E+04,3.37E+03,3.83E+05,3.33E+05,3.48E+05,4.54E+05,4.38E+05,4.89E+05,4.96E+04,6.22E+05,5.30E+05
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,Lao PDR,LAO,,,,,,,,,,,,,,,,,,,
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,Malaysia,MYS,1.13E+05,1.19E+05,1.26E+05,1.68E+04,1.82E+05,1.85E+04,2.36E+05,3.25E+04,1.89E+05,2.89E+05,4.87E+04,3.96E+05,4.67E+05,5.39E+03,4.59E+03,3.83E+05,3.60E+05,4.56E+05,3.98E+04
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,Myanmar,MMR,,,,,,,,,,,,,,,,,,,
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,Philippines,PHL,259866,2124537,185743,2317572,286191,3979872,6785174,1.29E+04,5236,8634943,1.57E+05,1.66E+04,2.29E+05,2.17E+04,2.62E+05,2.39E+04,2.40E+05,2.94E+03,2.58E+05
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,Singapore,SGP,1.53E+05,1.16E+05,1.15E+04,1.49E+04,2.17E+05,2.57E+04,3.84E+05,5.39E+05,2.65E+05,4.81E+05,6.47E+05,5.98E+05,7.66E+04,7.44E+05,7.53E+05,6.40E+05,6.44E+04,7.87E+05,6.87E+05
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,South Korea,KOR,1.71E+05,2.34E+05,2.58E+03,3.29E+05,4.28E+05,7.18E+04,8.34E+04,1.12E+05,4.78E+04,8.35E+05,1.92E+04,9.96E+04,1.18E+05,1.23E+05,1.21E+05,1.23E+04,1.25E+05,1.77E+05,1.41E+05
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,Thailand,THA,292174,3594318,455436,1.19E+04,1.15E+04,1.24E+05,1.42E+04,1.97E+05,1.31E+04,1.77E+05,2.78E+05,2.68E+05,3.90E+05,3.54E+05,4.34E+04,3.49E+05,4.33E+05,5.49E+05,5.74E+03
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,United States,USA,1.52E+04,1.40E+05,1.15E+04,1.43E+05,1.63E+05,1.79E+02,1.96E+04,1.99E+05,1.16E+04,1.58E+04,1.73E+05,1.56E+04,1.87E+05,2.43E+04,2.63E+04,2.57E+04,2.74E+05,3.21E+04,3.44E+04
Market Capitalization Of Listed Domestic Companies (Current Us$),CM.MKT.LCAP.CD,Vietnam,VNM,,,,,,,,,1236584731,333711456,36854988298,259616284,3675648755,45127428285,524266889,5873429972,73222197645,1.25E+04,1.33E+05
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,Brunei Darussalam,BRN,393,364,372,4421,557,6249,7636,7668,1319,72,897,12465,131,11447,159,6353,4875,5571,6574
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,Cambodia,KHM,1389,15,1923,2118,2798,392,3692,488,478,4196,5143,674,7838,6666,6846,8542,169,111,127
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,China,CHN,2.49E+04,2.67E+04,3.26E+05,4.38E+05,5.93E+05,7.62E+05,9.69E+05,1.22E+04,1.44E+04,1.22E+04,1.58E+05,1.90E+05,2.49E+04,2.29E+03,2.34E+05,2.27E+05,2.98E+04,2.26E+05,2.49E+04
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,India,IND,42379,43361,4925,58963,76649,99616,1.22E+04,1.52E+04,1.95E+05,1.65E+04,2.26E+05,3.30E+03,2.97E+05,3.15E+05,3.23E+05,2.68E+05,2.65E+05,2.99E+05,3.25E+05
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,Indonesia,IDN,6543,57361,59166,6418,7767,86996,1.35E+04,1.18E+04,1.40E+04,1.20E+05,1.58E+05,2.35E+04,1.93E+03,1.83E+05,1.76E+05,1.54E+04,1.44E+04,1.69E+05,1.82E+04
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,Japan,JPN,4.79E+05,4.35E+04,4.17E+05,4.72E+05,5.66E+05,5.95E+05,6.47E+05,7.14E+05,7.81E+05,5.87E+04,7.70E+05,8.23E+05,7.99E+05,7.16E+04,6.92E+03,6.25E+05,6.46E+04,6.98E+05,7.38E+05
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,Lao PDR,LAO,33,32,31,335,363,553,882,923,192,153,1746,219,2271,2264,2662,3653,4245,4873,5295
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,Malaysia,MYS,98229,87969,9461,1.48E+03,1.27E+05,1.42E+05,1.67E+04,1.76E+05,1.99E+05,1.57E+05,1.99E+05,2.29E+04,2.28E+05,2.28E+05,2.34E+05,2.00E+05,1.90E+05,2.18E+04,2.47E+05
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,Myanmar,MMR,162,2358,315,2458,2355,3776,4539,6253,6882,6662,8661,9238,8877,11233,11453,11429,11831,13879,16672
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,Philippines,PHL,3878,3215,3528,36231,39681,41255,4741,5466,4978,38436,51496,4835,5299,56698,621,58827,5746,68713,6937
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,Singapore,SGP,1.38E+04,1.22E+05,1.25E+05,1.60E+04,1.99E+05,2.30E+05,2.72E+04,2.99E+04,3.38E+05,2.70E+05,3.52E+05,4.95E+03,4.84E+04,4.13E+03,4.15E+05,3.52E+05,3.35E+04,3.73E+05,4.13E+05
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,South Korea,KOR,1.72E+05,1.54E+04,1.62E+05,1.94E+05,2.54E+05,2.84E+05,3.25E+05,3.71E+05,4.23E+03,3.64E+05,4.66E+05,5.55E+05,5.48E+04,5.60E+05,5.74E+04,5.27E+05,4.95E+05,5.74E+05,6.49E+03
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,Thailand,THA,68963,64968,6818,8324,96248,1.19E+04,1.30E+05,1.54E+05,1.78E+05,1.52E+05,1.93E+04,2.23E+05,2.29E+04,2.29E+04,2.27E+05,2.14E+04,2.15E+05,2.37E+05,2.53E+05
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,United States,USA,7.82E+05,7.29E+03,6.93E+04,7.25E+05,8.15E+05,9.18E+03,1.26E+04,1.15E+04,1.29E+05,1.56E+03,1.28E+04,1.48E+05,1.55E+04,1.58E+05,1.63E+04,1.53E+04,1.45E+04,1.55E+05,1.66E+05
Merchandise Exports (Current Us$),TX.VAL.MRCH.CD.WT,Vietnam,VNM,14483,1529,1676,2149,26485,32442,39826,48561,62685,5796,72237,9696,1.15E+05,1.32E+04,1.52E+04,1.63E+04,1.77E+05,2.15E+04,2.44E+05
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,Cambodia,KHM,,,0.65171878,0.341464724,-0.175399512,0.631365677,-0.8824318,3.7188154,2.491712369,-2.2823345,-0.31441515,-0.65148658,0.14493578,0.138548762,2.32552494,2.19574983,1.937717229,2.9125545,1.768619951
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,China,CHN,,,,,,,,,,,,,,,,,,,
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,India,IND,1.55923965,1.632614836,0.4142215,-0.55344759,1.864243946,1.38978656,0.143631795,1.78579251,-0.34872732,0.69533731,0.935192362,0.771376451,0.714299139,1.138467565,0.6375519,0.943974663,0.785164491,0.8383,0.8383
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,Indonesia,IDN,,,-0.31588179,-2.64253259,-1.54513326,,,,1.385789415,0.2658184,0.711148798,0.294457441,-0.12682551,0.137671439,0.29445948,0.71569573,0.766174841,0.651276554,0.693557816
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,Japan,JPN,3.114545876,-0.52893682,1.9891383,6.534585,0.621941496,-0.348341,-2.6994178,0.813841646,-1.755871774,1.221754399,-0.549331183,2.258752138,-0.8928296,0.333481989,1.575827632,-1.4793398,0.84274526,-0.86897995,0.6146498
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,Lao PDR,LAO,,,,,,,,,,,,,,,,,,,
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,Malaysia,MYS,,,-1.222818641,-0.17575322,1.311892467,-2.687352,-0.497597,0.54742237,0.1627491,0.96381554,-0.116445387,0.386837155,0.74988674,0.91428844,0.5553199,0.2891541,0.71145189,0.61457323,0.112182194
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,Myanmar,MMR,,,,,,,,,,,,,0.842479,0.333342737,0.444124527,0.5238478,-0.41639757,-0.2257773,-0.2257773
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,Philippines,PHL,1.43161589,0.293663753,1.386212789,1.798772443,1.558461253,0.374796378,0.598214936,0.571486915,0.4476162,-0.752914542,0.535315234,-0.485181193,3.681353323,0.789632161,0.44347353,-0.44592651,-1.59755822,1.617538841,-0.3411373
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,Singapore,SGP,18.7252111,12.88244566,1.7858817,1.4479834,12.4953687,11.97848846,9.94345225,23.1996979,15.856971,14.41399248,17.461444,19.45268762,16.44426547,4.185176149,1.7744144,13.67181642,14.88593153,15.7715517,14.695129
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,South Korea,KOR,3.22197421,0.436436238,-0.135347467,-2.68632438,0.12487,0.343347388,0.44523755,-0.14555271,5.281221723,4.98824911,2.827491,2.81748193,3.793928,5.25326485,4.34952512,3.85535636,4.21394391,3.4537142,3.7315675
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,Thailand,THA,1.68646775,1.1392469,-0.63545511,1.6559674,4.18976252,2.78954514,3.994784164,1.695889969,1.9935719,2.55487637,1.75825557,1.935257962,1.76821695,2.169394949,0.37778117,1.39175648,2.973731746,2.24363775,1.939433995
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,United States,USA,0.443889,0.49445382,0.6767483,0.29735976,0.3455947,0.225719967,-0.112749,-0.374345,3.474262332,0.861581265,1.583374234,-1.174653674,0.695593313,1.295321737,0.988554421,1.29287647,1.129498444,0.841865,1.2364359
Net Acquisition Of Financial Assets (% Of GDP),GC.AST.TOTL.GD.ZS,Vietnam,VNM,,,,,,,,,,,,,,,,,,,
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,Cambodia,KHM,2.78963715,2.831324934,2.87112937,2.75218298,2.7614296,2.61283954,2.525226245,2.15653176,1.815297135,1.36719454,4.95857873,4.7597166,6.8379232,6.588698435,6.6449582,6.5677297,5.951278669,5.837221478,5.839634112
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,China,CHN,0.62581744,0.9264586,0.1612947,0.278586119,0.33964471,0.14598386,0.15695792,0.192463962,0.19886671,0.18517973,0.2241318,0.2194526,0.213617,0.185886635,0.286539417,0.4347866,0.316266436,0.23614282,0.17861626
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,India,IND,2.75556194,2.9421696,3.5585966,3.455516813,2.6446915,2.69692661,3.13384131,3.5873849,4.16869649,3.666771239,3.19166935,3.428269194,3.765544552,3.768488566,3.4519122,3.275817292,2.739411693,2.633412,2.89848216
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,Indonesia,IDN,0.721241486,0.651928886,0.6434198,0.6341738,0.726653829,1.895843189,1.56961618,1.428528666,1.3315993,1.258924757,0.91591925,0.775387463,0.785753678,0.834434842,0.959926227,1.12244621,0.955775529,0.885298633,1.76149697
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,Japan,JPN,0.15824115,0.2935287,0.2738361,0.18245693,0.1665437,0.193559,0.25979922,0.36546,0.34386868,0.348129,0.29551578,0.3462271,0.4939713,0.45849168,0.76981324,0.75751597,0.77749287,0.91421275,0.87893175
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,Lao PDR,LAO,0.38123888,0.39272165,0.4148687,0.3784767,0.33978111,0.3341151,0.122715817,0.14694741,0.3265452,0.64421191,0.58675196,1.26655772,1.991774856,1.4271778,1.417257653,1.31484712,1.19861353,1.4414319,1.32938124
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,Malaysia,MYS,0.36538257,0.3956569,0.431352799,0.518185444,0.6427839,0.778193154,0.83935342,0.8457763,0.575819248,0.55912479,0.432491586,0.4667861,0.41145935,0.4429498,0.467227233,0.54544382,0.532411457,0.516978319,0.478284
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,Myanmar,MMR,1.14712994,1.79317581,1.55493517,0.86451178,1.13143845,1.824715,0.794123341,0.4138312,0.17181332,0.147595959,0.231838845,0.211873369,0.458168423,2.727543773,2.84841298,3.358536488,3.79396834,3.864125687,3.9885831
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,Philippines,PHL,8.54537357,11.4867593,11.96569137,12.226247,12.5599492,13.3233298,12.6798115,11.525114,1.82158367,11.8574394,1.841591,1.28522747,9.84246974,9.828289156,1.816438,1.17828961,1.21391263,1.4616446,1.21695714
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,Singapore,SGP,,,,,,,,,,,,,,,,,,,
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,South Korea,KOR,0.8541917,0.847234295,0.843124945,0.86333888,0.77596423,0.579267,0.479295532,0.45916569,0.696264951,0.6651816,0.53482912,0.5495683,0.53885241,0.49596939,0.46576538,0.467462262,0.4619562,0.426352838,0.43997755
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,Thailand,THA,1.342475229,1.41131641,1.2754344,1.55518447,0.93867318,0.62699635,0.61266729,0.621751548,0.651516894,1.351744243,1.2996467,1.41731589,1.422883568,1.566586,1.61641163,1.46897158,1.5254894,1.476554,1.478453265
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,United States,USA,0.42868239,0.42648612,0.41786987,0.4774137,0.38759661,0.3678949,0.36685795,0.361132,0.36457941,0.39726117,0.3955429,0.39272756,0.38914596,0.39398626,0.3711388,0.3614575,0.3383726,0.31438933,0.32456622
"Personal Remittances, Received (% Of GDP)",BX.TRF.PWKR.DT.GD.ZS,Vietnam,VNM,4.298658141,3.365437698,5.4789721,5.39397113,5.84985887,5.465594415,5.725334765,7.983828,6.8647232,5.678459954,7.124881684,6.34516691,6.417661325,6.42447136,6.44452295,6.72734736,6.82849,6.731596,6.524921279
Population Growth (Annual %),SP.POP.GROW,Brunei Darussalam,BRN,2.196517,2.4774985,1.96572783,1.861453,1.7234885,1.568184375,1.439336,1.261912434,1.181371824,1.175132443,1.227117263,1.288981384,1.33751316,1.352256699,1.313717171,1.24681245,1.1724865,1.1699921,1.51993743
Population Growth (Annual %),SP.POP.GROW,Cambodia,KHM,2.2365134,2.3722363,1.855443,1.71367666,1.6226232,1.57923651,1.527856858,1.489499886,1.4793731,1.499593573,1.53928139,1.588817643,1.63429697,1.64984965,1.63883897,1.6376854,1.56522751,1.53261745,1.49355371
Population Growth (Annual %),SP.POP.GROW,China,CHN,0.787956593,0.72638638,0.669999568,0.62286936,0.593932815,0.58812499,0.558374367,0.522271866,0.512386932,0.49738141,0.482959689,0.47915454,0.487231118,0.49379634,0.56311592,0.58136747,0.541478512,0.559121331,0.455899679
Population Growth (Annual %),SP.POP.GROW,India,IND,1.768125412,1.728767638,1.689562681,1.6514996,1.6153759,1.5797129,1.545696178,1.592227,1.464898,1.415823,1.3533945,1.28857558,1.231622928,1.183167,1.145623988,1.11663391,1.89888,1.62597394,1.3732336
Population Growth (Annual %),SP.POP.GROW,Indonesia,IDN,1.37999528,1.36894549,1.357351258,1.348842378,1.341877472,1.336315,1.32958868,1.32383679,1.3233398,1.329218178,1.337774157,1.347997889,1.351892192,1.3492161,1.3187695,1.267465577,1.219765616,1.17512592,1.133769861
Population Growth (Annual %),SP.POP.GROW,Japan,JPN,0.167275578,0.24952588,0.232527187,0.21398949,0.33662258,0.939297,0.63373589,0.11498848,0.48425395,-0.12494631,0.1796542,-0.185226486,-0.15971676,-0.144271883,-0.132694222,-0.16124994,-0.115284177,-0.16448436,-0.2267345
Population Growth (Annual %),SP.POP.GROW,Lao PDR,LAO,1.67356146,1.6327521,1.53475128,1.5671686,1.522747766,1.567736845,1.62793424,1.677145842,1.695765498,1.67287167,1.6219751,1.56237355,1.51611911,1.49482499,1.493868185,1.515739448,1.54943466,1.55362994,1.54822991
Population Growth (Annual %),SP.POP.GROW,Malaysia,MYS,2.324616941,2.19553714,2.83956653,2.561212,1.971754459,1.96526211,1.9786688,1.95919458,1.91136524,1.815674781,1.6912771,1.5579995,1.44566673,1.369113713,1.3449659,1.344947677,1.357864517,1.36192981,1.352511651
Population Growth (Annual %),SP.POP.GROW,Myanmar,MMR,1.159581323,1.761574,1.59567,0.932142376,0.859414762,0.79533451,0.714756263,0.647832474,0.61911571,0.64299595,0.694989178,0.76738541,0.82633883,0.849756952,0.82271222,0.76233335,0.689521233,0.633962381,0.68482652
Population Growth (Annual %),SP.POP.GROW,Philippines,PHL,2.159432,2.1326482,2.1192121,2.51819246,1.977348825,1.889366661,1.793723347,1.71114341,1.65996179,1.649857391,1.666112353,1.691813951,1.74126853,1.69282958,1.646689216,1.57936742,1.5727616,1.44549281,1.39613428
